#  Time     Vel  VelUpp  VelLow
#
# The original velocity profile was corrected at time=1251-1255s:
# velocity 1.6 was set to 0.0
#
 478.00   56.65   59.87   53.43
 479.00   56.65   59.87   53.43
 480.00   56.65   59.87   53.11
 481.00   56.33   59.87   53.11
 482.00   56.49   59.87   53.11
 483.00   56.65   60.35   53.27
 484.00   57.13   60.35   53.43
 485.00   56.65   60.35   53.11
 486.00   56.33   59.87   53.11
 487.00   56.33   59.55   53.11
 488.00   56.33   59.55   52.79
 489.00   56.01   59.55   52.46
 490.00   55.68   59.22   52.30
 491.00   55.52   58.90   50.69
 492.00   53.91   58.74   48.28
 493.00   51.50   57.13   45.22
 494.00   48.44   54.72   41.84
 495.00   45.06   51.66   37.82
 496.00   41.04   48.28   32.99
 497.00   36.21   44.26   28.65
 498.00   31.87   39.43   23.34
 499.00   26.55   35.08   18.02
 500.00   21.24   29.77   13.36
 501.00   16.58   24.46    8.37
 502.00   11.59   19.79    3.22
 503.00    6.44   14.81   -1.61
 504.00    1.61    9.66   -3.22
 505.00    0.00    4.83   -3.22
 506.00    0.00    3.22   -3.22
 507.00    0.00    3.22   -3.22
 508.00    0.00    3.22   -3.22
 509.00    0.00    3.22   -3.22
 510.00    0.00    5.15   -3.22
 511.00    1.93    8.85   -3.22
 512.00    5.63   12.07   -1.29
 513.00    8.85   13.68    2.41
 514.00   10.46   16.90    5.63
 515.00   13.68   18.67    7.24
 516.00   15.45   20.12   10.46
 517.00   16.90   22.37   12.23
 518.00   19.15   25.75   13.68
 519.00   22.53   28.97   15.93
 520.00   25.75   31.70   19.31
 521.00   28.49   33.80   22.53
 522.00   30.58   35.57   25.27
 523.00   32.35   37.01   27.36
 524.00   33.80   38.62   29.13
 525.00   35.41   40.23   30.58
 526.00   37.01   41.52   32.19
 527.00   38.30   42.65   33.80
 528.00   39.43   43.29   35.08
 529.00   40.07   43.45   36.21
 530.00   40.23   43.45   36.85
 531.00   40.23   43.45   37.01
 532.00   40.23   43.45   37.01
 533.00   40.23   43.45   37.01
 534.00   40.23   43.45   37.01
 535.00   40.23   44.42   37.01
 536.00   41.20   44.74   37.01
 537.00   41.52   45.06   37.98
 538.00   41.84   45.06   37.98
 539.00   41.20   45.06   37.34
 540.00   40.56   44.42   37.01
 541.00   40.23   43.77   37.01
 542.00   40.23   43.45   37.01
 543.00   40.23   43.45   36.05
 544.00   39.27   43.45   33.96
 545.00   37.18   42.49   28.65
 546.00   31.87   40.39   23.34
 547.00   26.55   35.08   18.02
 548.00   21.24   29.77   12.71
 549.00   15.93   24.46    7.40
 550.00   10.62   19.15    2.09
 551.00    5.31   13.84   -3.22
 552.00    0.00    8.53   -3.22
 553.00    0.00    3.22   -3.22
 554.00    0.00    3.22   -3.22
 555.00    0.00    3.22   -3.22
 556.00    0.00    3.22   -3.22
 557.00    0.00    3.22   -3.22
 558.00    0.00    3.22   -3.22
 559.00    0.00    3.22   -3.22
 560.00    0.00    3.22   -3.22
